proteinID,LFQ.intensity.T1,LFQ.intensity.T2,LFQ.intensity.T3,LFQ.intensity.U1,LFQ.intensity.U2,LFQ.intensity.U3,impute_LFQ.intensity.T1,impute_LFQ.intensity.T2,impute_LFQ.intensity.T3,impute_LFQ.intensity.U1,impute_LFQ.intensity.U2,impute_LFQ.intensity.U3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q6P4T2,25.111199043050153,25.078793849608388,25.01158659841335,25.199254172184165,25.31018422933438,25.17108117869233,25.111199043050153,25.078793849608388,25.01158659841335,25.199254172184165,25.31018422933438,25.17108117869233,0.03644916517043852,1.4383124142876773,-0.15964669637966367,-3.0935305009148304,0.03644916517043852,29,Snrnp200
Q6P542,23.83893998314774,23.65425316739479,23.72348680243261,23.586691380547425,23.510145054092213,23.476301225256798,23.83893998314774,23.65425316739479,23.72348680243261,23.586691380547425,23.510145054092213,23.476301225256798,0.02714087340894596,1.566376180604716,0.21451409769290208,3.405446072263915,0.02714087340894596,8,Abcf1
Q6P5B0,23.507001926398235,23.429308657933266,23.513281348894516,23.606481122232182,23.389031533972727,23.595823837318182,23.507001926398235,23.429308657933266,23.513281348894516,23.606481122232182,23.389031533972727,23.595823837318182,0.5666111070511488,0.24671491643092752,-0.04724818676568887,-0.623729619934819,0.5666111070511488,22,Rrp12
Q6P5D8,23.348408311237,23.2082141122198,23.30382421776996,23.736448177578847,23.52121222616324,23.670444469121374,23.348408311237,23.2082141122198,23.30382421776996,23.736448177578847,23.52121222616324,23.670444469121374,0.00939218503880365,2.0272333598209342,-0.355886077212233,-4.687928806688065,0.00939218503880365,35,Smchd1
Q6P5E4,27.363859907571953,27.322081495256185,27.378321053890726,27.40267472134239,27.43380368418097,27.457793914930058,27.363859907571953,27.322081495256185,27.378321053890726,27.40267472134239,27.43380368418097,27.457793914930058,0.029856975151450114,1.5249541933148318,-0.0766699545781826,-3.3027291704911645,0.029856975151450114,12,Uggt1
Q6P5E6,21.734506210968217,21.599006588462874,21.917469692602303,21.710071543242087,22.113911272825067,21.89774059830275,21.734506210968217,21.599006588462874,21.917469692602303,21.710071543242087,22.113911272825067,21.89774059830275,0.3509871309198996,0.45470880681888937,-0.15691364077883563,-1.0548652388293702,0.3509871309198996,8,Gga2
Q6P5F6,22.57717801050767,22.617284505314824,22.46193900930491,23.01515639388063,22.849725786381217,22.945495275367097,22.57717801050767,22.617284505314824,22.46193900930491,23.01515639388063,22.849725786381217,22.945495275367097,0.004520922409667356,2.344772946480963,-0.3846586435005115,-5.755060251981927,0.004520922409667356,14,Slc39a10
Q6P5F7,22.35981818002987,22.217296282654065,22.07015370879956,22.777720853455858,22.68626369932376,22.5178769574337,22.35981818002987,22.217296282654065,22.07015370879956,22.777720853455858,22.68626369932376,22.5178769574337,0.01703706420107154,1.7686052400341874,-0.4448644462432725,-3.9345920053211416,0.01703706420107154,17,Ttyh3
Q6P5F9,25.492619705928313,25.517792876246364,25.45098466661752,25.64325618953922,25.542150527816705,25.571900281585815,25.492619705928313,25.517792876246364,25.45098466661752,25.64325618953922,25.542150527816705,25.571900281585815,0.05097497729777072,1.2926429589672839,-0.0986365833831826,-2.7576005505721453,0.05097497729777072,20,Xpo1
Q6P5G6,23.01918415843351,23.09060027561712,23.029128803322475,23.142331463510484,23.029128803322475,23.036710229647596,23.01918415843351,23.09060027561712,23.029128803322475,23.142331463510484,23.029128803322475,23.036710229647596,0.618412179916888,0.20872196537271517,-0.023085753035818612,-0.5391174915273732,0.618412179916888,7,Ubxn7
Q6P5H2,24.47914178483049,24.437268989771873,24.46575470841427,24.412738323941642,24.490019896486398,24.53439360665466,24.47914178483049,24.437268989771873,24.46575470841427,24.412738323941642,24.490019896486398,24.53439360665466,0.6516716934051214,0.18597114299848813,-0.01832878135535765,-0.487106175574221,0.6516716934051214,11,Nes
Q6P6J0,23.448592241388756,23.620979562350403,23.42046913662223,23.31257500641279,22.996589339272585,23.196495270851557,23.448592241388756,23.620979562350403,23.42046913662223,23.31257500641279,22.996589339272585,23.196495270851557,0.04232904146418216,1.3733615659585372,0.32812710794148714,2.941424410156854,0.04232904146418216,9,Adat2
Q6P8I4,24.822598837165096,24.688431744632155,24.774044632318112,24.63920378886947,24.54297705034913,24.7232784710184,24.822598837165096,24.688431744632155,24.774044632318112,24.63920378886947,24.54297705034913,24.7232784710184,0.12427712513615617,0.9056088016992043,0.12653863462612236,1.9407017140774072,0.12427712513615617,0,Pcnp
Q6P8X1,25.48763005982402,25.92752787834017,25.58809354179559,25.585230539445263,25.469237377675555,25.668930850084717,25.48763005982402,25.92752787834017,25.58809354179559,25.585230539445263,25.469237377675555,25.668930850084717,0.5553825001668529,0.25540780877860636,0.09328423758475068,0.6427400694140858,0.5553825001668529,5,Snx6
Q6P9L6,21.647374101883326,21.38537584369585,21.527024489293783,21.670855034705806,21.68876253887081,21.802268645697634,21.647374101883326,21.38537584369585,21.527024489293783,21.670855034705806,21.68876253887081,21.802268645697634,0.08033378832307762,1.0951017524065074,-0.2007039281337626,-2.3290712480907474,0.08033378832307762,19,Kif15
Q6P9P6,24.23928851862425,24.133124021023935,24.24670001284766,24.725152371609177,25.009922220935273,25.02732424319223,24.23928851862425,24.133124021023935,24.24670001284766,24.725152371609177,25.009922220935273,25.02732424319223,0.002402971130558803,2.6192514468050563,-0.7144287610802778,-6.8302937331291815,0.002402971130558803,18,Kif11
Q6P9Q4,22.24147232504691,22.47461895497255,22.6088512847726,22.08508209487378,22.305522964189976,22.242403077308147,22.24147232504691,22.47461895497255,22.6088512847726,22.08508209487378,22.305522964189976,22.242403077308147,0.14056736511766915,0.852115495777391,0.23064480947338595,1.8340374695208594,0.14056736511766915,22,Fhod1
Q6P9Q6,20.990162146596532,20.934451077857297,20.62676066246852,20.90741882959534,NA,NA,20.990162146596532,20.934451077857297,20.62676066246852,20.90741882959534,20.369678179890627,20.342264368888163,0.22359066718900641,0.6505463281241888,0.3106708361827373,1.4388514056395032,0.22359066718900641,10,Fkbp15
Q6P9R1,21.84926764250919,21.820418951091472,21.857416117251184,21.997037482919193,22.057451065473025,21.99213481472993,21.84926764250919,21.820418951091472,21.857416117251184,21.997037482919193,22.057451065473025,21.99213481472993,0.001899589614523556,2.7213402134674887,-0.17317355075676844,-7.2720766245650585,0.001899589614523556,9,Ddx51
Q6P9R2,23.466626164219015,23.18774894630559,23.37888326957735,23.221550541790897,23.11741926075674,23.30243030940946,23.466626164219015,23.18774894630559,23.37888326957735,23.221550541790897,23.11741926075674,23.30243030940946,0.2542912358142738,0.5946686075910618,0.13061942271495397,1.3299862249000878,0.2542912358142738,5,Oxsr1
Q6P9R4,22.375069136381867,22.138024255767053,21.98603505482772,22.281018775445293,22.5823101554072,22.444149447998143,22.375069136381867,22.138024255767053,21.98603505482772,22.281018775445293,22.5823101554072,22.444149447998143,0.1322465969154589,0.8786154947926127,-0.26944997729133036,-1.8867455643311997,0.1322465969154589,26,Arhgef18
Q6PA06,22.50489461729968,22.705817976628943,22.22552754835287,22.412014663276448,22.74303959985401,22.80080828810046,22.50489461729968,22.705817976628943,22.22552754835287,22.412014663276448,22.74303959985401,22.80080828810046,0.4011442055101492,0.3966994767586144,-0.17320746964981026,-0.9384525683003708,0.4011442055101492,11,Atl2
Q6PAM1,23.801933288907577,23.854527533560347,23.77464793384944,23.48456036412381,23.487997984773745,23.550864187429195,23.801933288907577,23.854527533560347,23.77464793384944,23.48456036412381,23.487997984773745,23.550864187429195,6.84764071916748e-4,3.164459034221137,0.3025620733302077,9.501685129036762,6.84764071916748e-4,8,Txlna
Q6PAR5,23.445438256833015,23.58371084146084,23.41415874432488,23.52468326580879,23.57554017008579,23.563836784823685,23.445438256833015,23.58371084146084,23.41415874432488,23.52468326580879,23.57554017008579,23.563836784823685,0.24695604529359924,0.6073803381782094,-0.07358412603317888,-1.354767790461746,0.24695604529359924,26,Gapvd1
Q6PAV2,24.009836816463388,23.881850335561378,24.09571121817248,23.864102244205995,23.875396150464137,23.870418906330237,24.009836816463388,23.881850335561378,24.09571121817248,23.864102244205995,23.875396150464137,23.870418906330237,0.11320128113308038,0.9461486580781452,0.1258270230656251,2.0222959591793006,0.11320128113308038,26,Herc4
Q6PB44,25.547690973970855,25.556225139686195,25.36833007406086,25.442435571331814,25.449537093764455,25.50230471217584,25.547690973970855,25.556225139686195,25.36833007406086,25.442435571331814,25.449537093764455,25.50230471217584,0.7059091033602409,0.15125121743336148,0.025989603481935575,0.4054312633900334,0.7059091033602409,15,Ptpn23
Q6PB51,22.2655933007839,22.406653452272955,22.221048955461768,22.213296488938813,NA,NA,22.2655933007839,22.406653452272955,22.221048955461768,22.213296488938813,20.076479416427787,20.588552108403352,0.10723434855724423,0.9696660821852218,1.3383225649162256,2.069965479805853,0.10723434855724423,6,Ccdc117
Q6PB66,26.473749219212273,26.534631077547896,26.478679031549714,26.561187473749726,26.510054482798562,26.562003164685677,26.473749219212273,26.534631077547896,26.478679031549714,26.561187473749726,26.510054482798562,26.562003164685677,0.13427038606887526,0.8720197623503797,-0.04872859764136095,-1.8736034415752358,0.13427038606887526,22,Lrpprc
Q6PB93,22.532718326759554,22.61295036486005,22.26925112120892,22.878074868013197,23.123320703427023,22.805657290220452,22.532718326759554,22.61295036486005,22.26925112120892,22.878074868013197,23.123320703427023,22.805657290220452,0.030500503829120507,1.515692986607325,-0.46404434961071317,-3.280008343597705,0.030500503829120507,13,Galnt2
Q6PCM1,20.98884553439742,20.907565526940616,20.880019906993997,21.1096776454185,21.814876572286657,21.51156929447447,20.98884553439742,20.907565526940616,20.880019906993997,21.1096776454185,21.814876572286657,21.51156929447447,0.05552845202442049,1.2554844332557389,-0.5532308479491981,-2.674791664102532,0.05552845202442049,39,Kdm3a
Q6PD03,21.794119145623903,22.267909092494484,22.256811052718213,21.55473310497677,21.582746580508672,21.71221462809216,21.794119145623903,22.267909092494484,22.256811052718213,21.55473310497677,21.582746580508672,21.71221462809216,0.040113177885408746,1.396712930553223,0.48971499241966754,2.995664005363971,0.040113177885408746,7,Ppp2r5a
Q6PD26,23.06024140334694,23.169468754880015,22.899622446903532,23.45199081785062,23.669147178626268,23.516651289622992,23.06024140334694,23.169468754880015,22.899622446903532,23.45199081785062,23.669147178626268,23.516651289622992,0.007717565714299513,2.1125196638560833,-0.5028188936564639,-4.9579134505666564,0.007717565714299513,2,Pigs
Q6PDG5,22.921452352889865,22.698269729733987,22.775250983199545,23.387454674312085,23.10323977754855,23.180558729765476,22.921452352889865,22.698269729733987,22.775250983199545,23.387454674312085,23.10323977754855,23.180558729765476,0.016535165031221873,1.78159146619985,-0.42542670526756865,-3.970254958623671,0.016535165031221873,7,Smarcc2
Q6PDH0,NA,20.636971489453902,NA,20.855896531013276,20.865292267220003,20.877475866534425,19.509539976792556,20.636971489453902,19.988877256938654,20.855896531013276,20.865292267220003,20.877475866534425,0.0658443824600196,1.1814812711301848,-0.8210919805275303,-2.5130271585002477,0.0658443824600196,16,Phldb1
Q6PDI5,25.021532741147546,25.10473598825517,25.083386805624446,25.02157509922799,25.015292535717183,24.97504431778032,25.021532741147546,25.10473598825517,25.083386805624446,25.02157509922799,25.015292535717183,24.97504431778032,0.08467979475857743,1.0722202032662924,0.0659145274338897,2.28114243619209,0.08467979475857743,32,Ecpas
Q6PDJ6,22.11372054946857,21.66665743980235,22.24344945635013,21.766967196767816,21.99755439882276,21.987909316078866,22.11372054946857,21.66665743980235,22.24344945635013,21.766967196767816,21.99755439882276,21.987909316078866,0.6592163504755675,0.18097202941583593,0.09046551131720193,0.4755261825566751,0.6592163504755675,13,Fbxo42
Q6PDK2,NA,NA,NA,21.642755080716,21.81311573243531,21.517492546282774,19.525241379673776,19.546429238024366,19.166650506773667,21.642755080716,21.81311573243531,21.517492546282774,1.1630963703801553e-4,3.9343842995532663,-2.2450140783207573,-14.95984095097004,1.1630963703801553e-4,117,Kmt2d
Q6PDL0,23.406653452272955,23.287853260858178,23.65567308919102,23.156226303444914,23.20152929192833,23.098974671738347,23.406653452272955,23.287853260858178,23.65567308919102,23.156226303444914,23.20152929192833,23.098974671738347,0.05695473262006507,1.2444701826404954,0.2978165117368512,2.650454891004523,0.05695473262006507,5,Dync1li2
Q6PDM2,26.07716451402283,25.929651216448825,25.937642136586067,25.75312573221228,26.166204005853867,26.040741047880342,26.07716451402283,25.929651216448825,25.937642136586067,25.75312573221228,26.166204005853867,26.040741047880342,0.9702856639284307,0.013100385318000818,-0.005204306296253236,-0.03963207820251307,0.9702856639284307,2,Srsf1
Q6PDQ2,25.178546628938896,25.167219050959986,25.108409916770977,25.399402324301864,25.350433146714494,25.419119231390468,25.178546628938896,25.167219050959986,25.108409916770977,25.399402324301864,25.350433146714494,25.419119231390468,0.0013309367159595146,2.875842594084284,-0.23825970191232315,-7.988852013330483,0.0013309367159595146,26,Chd4
Q6PE01,25.397869398503516,25.283691468097377,25.444806631657265,25.481022120495297,25.62446996654026,25.42191406339284,25.397869398503516,25.283691468097377,25.444806631657265,25.481022120495297,25.62446996654026,25.42191406339284,0.156918865892432,0.8043248393293901,-0.13367955072341076,-1.739559201443427,0.156918865892432,8,Snrnp40
Q6PE15,23.009341370802023,23.144402455824483,22.591196340310162,23.09553416976512,23.074929332712504,23.154187682070333,23.009341370802023,23.144402455824483,22.591196340310162,23.09553416976512,23.074929332712504,23.154187682070333,0.3146550108568776,0.502165347755162,-0.19323700587042936,-1.148820862890455,0.3146550108568776,7,Abhd10
Q6PEB6,23.58405506424234,23.785464441609218,23.644274390962735,23.670120255844406,23.693704739225286,23.646693176081943,23.58405506424234,23.785464441609218,23.644274390962735,23.670120255844406,23.693704739225286,23.646693176081943,0.9866220315613958,0.0058491908415332404,0.0010919085542191453,0.017838473736273324,0.9866220315613958,9,Mob4
Q6PEV3,21.00264473133513,21.350082378774044,21.326850773456407,20.792571082947827,20.922813754226024,20.835069661996013,21.00264473133513,21.350082378774044,21.326850773456407,20.792571082947827,20.922813754226024,20.835069661996013,0.03367295625610809,1.4727187538419388,0.37637446146523956,3.175716126187829,0.03367295625610809,1,Wipf2
Q6PFD9,23.79044475255093,23.863724253756228,23.86003364752632,23.949134212338546,23.882410206873324,23.839420641170136,23.79044475255093,23.863724253756228,23.86003364752632,23.949134212338546,23.882410206873324,23.839420641170136,0.2598236013150129,0.5853214019337716,-0.05225413551617919,-1.3117530844236596,0.2598236013150129,21,Nup98
Q6PFR5,24.929583498593857,24.831710829683992,24.78201797545509,24.783117743037785,25.061840523843035,24.870842170244345,24.929583498593857,24.831710829683992,24.78201797545509,24.783117743037785,25.061840523843035,24.870842170244345,0.5698890011898294,0.24420972479254854,-0.05749604446407375,-0.6182283853871794,0.5698890011898294,1,Tra2a
